9.181803346019143,48.782514447458105
9.182130708852105,48.78235529773271
9.179282272823539,48.77927384067673
9.177747424131315,48.777717587898664
9.176266241477268,48.77609054476956
9.174548928255161,48.774300736418375
9.174441596178815,48.77389749015623
9.173990801458022,48.77409557644414
9.175171454298196,48.77534774667792
9.17671703619806,48.77695359160549
9.178369950174313,48.77883526523105
9.18017312905748,48.780731015446435
9.181803346019143,48.782514447458105

9.159777843401901,48.779552460783776
9.16026083774558,48.77973637735774
9.165906504963186,48.78149769810919
9.165659641187485,48.7819433236829
9.159530979626199,48.77982126170306
9.155291362609224,48.778413577761526
9.155506026761959,48.777982068748635
9.159777843401901,48.779552460783776

